1.003055e+04	
8.958600e+25	-1.438191e-01	5.951527e+00	5.406357e-01	4.107271e-02	-5.915230e-01	-1.016451e-01	-3.539090e+00	6.449099e+01	-3.036344e+00	
6.592026e+04	
8.958600e+25	-1.966593e-01	6.750924e+00	6.726470e-01	1.296081e-01	-2.180972e+00	-1.869494e-02	-5.310074e+00	7.791144e+01	3.149841e+00	
1.791720e+26	-2.632604e-01	8.065650e+00	3.999964e-01	4.589993e-02	9.208709e-01	-3.098211e+00	9.343980e-01	1.017456e+02	3.127631e+00	
6.733405e+04	
8.958600e+25	-3.021990e-01	7.059506e+00	3.612999e-01	1.473818e-02	7.572372e-01	-2.865234e+00	9.593479e-01	8.331397e+01	3.104223e+00	
8.958600e+25	-2.365570e-01	5.899697e+00	6.284498e-01	1.995115e-02	-1.969539e+00	-1.872360e-01	-5.259675e+00	6.365037e+01	3.152943e+00	
7.141977e+04	
8.958600e+25	-3.107351e-01	5.684243e+00	5.791260e-01	1.134891e-01	-1.644062e+00	-1.345299e-01	-4.557762e+00	6.019568e+01	3.260849e+00	
1.791720e+26	-3.474574e-01	6.124423e+00	4.543418e-01	4.874662e-02	1.446960e+00	-3.036897e+00	1.387434e+00	6.732155e+01	3.072335e+00	
7.206128e+04	
8.958600e+25	2.978397e-01	7.827101e+00	4.225207e-01	8.295992e-02	2.043806e+00	1.141754e-01	5.058377e+00	9.726527e+01	-3.249933e+00	
8.958600e+25	2.356628e-01	7.107667e+00	5.653758e-01	8.558008e-02	-1.086324e+00	3.061886e+00	-9.465956e-01	8.416801e+01	-3.067553e+00	
7.491361e+04	
8.958600e+25	2.066043e-01	5.890305e+00	4.382837e-01	6.066932e-02	2.492752e+00	-1.156391e-01	-5.531533e-01	6.349844e+01	3.233616e+00	
8.958600e+25	2.178661e-01	5.375299e+00	5.749318e-01	7.229184e-02	-6.921970e-01	-3.060108e+00	-7.972871e-01	5.535544e+01	3.079943e+00	
7.620109e+04	
8.958600e+25	-1.349633e-01	4.462968e+00	6.472666e-01	4.321196e-03	1.523843e+00	-1.674548e+00	2.627352e+00	4.187859e+01	3.038811e+00	
2.687580e+26	-7.057299e-02	4.981102e+00	4.658010e-01	6.713143e-03	2.206189e+00	-2.539241e+00	-3.281785e+00	4.937926e+01	3.221168e+00	
7.894052e+04	
2.687580e+26	-1.743748e-01	5.942603e+00	4.930065e-01	1.337017e-01	-6.129314e-01	-6.892004e-03	-3.666146e+00	6.434599e+01	-3.104391e+00	
1.791720e+26	-1.992439e-01	5.973443e+00	4.864980e-01	1.983381e-01	2.578812e+00	-3.106221e+00	2.472987e+00	6.484754e+01	3.085710e+00	
8.052748e+04	
8.958600e+25	-4.658066e-02	4.856384e+00	4.633024e-01	1.107273e-01	-1.090642e-01	1.684399e-02	3.012721e+00	4.753636e+01	-3.156763e+00	
8.958600e+25	-4.576796e-02	4.638827e+00	5.320226e-01	1.042319e-01	3.035972e+00	-3.126448e+00	3.004180e+00	4.437809e+01	3.124658e+00	
8.221469e+04	
8.958600e+25	-3.483156e-01	5.989194e+00	4.617876e-01	1.163742e-01	-1.573979e+00	-1.707094e-02	-4.671631e+00	6.510419e+01	-3.116262e+00	
8.958600e+25	-3.259423e-01	5.732506e+00	5.271354e-01	1.311051e-01	1.583102e+00	-3.129752e+00	1.542295e+00	6.096396e+01	3.122407e+00	
9.282308e+04	
8.958600e+25	-1.164079e-01	5.740317e+00	6.207393e-01	3.634449e-02	-2.780489e+00	1.198647e-01	4.019502e-01	6.108861e+01	-3.165184e+00	
8.958600e+25	-1.789611e-01	6.791495e+00	3.721340e-01	2.899403e-02	5.780433e-01	2.936667e+00	5.435611e-01	7.861482e+01	-3.057448e+00	
9.364420e+04	
8.958600e+25	2.931998e-01	4.512324e+00	5.501896e-01	7.148456e-03	2.237067e+00	-2.251449e-01	-8.876111e-01	4.257521e+01	3.225949e+00	
8.958600e+25	3.669976e-01	4.871616e+00	4.371408e-01	7.957820e-03	-1.171863e+00	-2.898744e+00	-1.195147e+00	4.776018e+01	3.025297e+00	
9.794376e+04	
8.958600e+25	2.929173e-01	7.151438e+00	5.314262e-01	1.947460e-03	-2.057483e+00	-2.167340e+00	-1.454375e+00	8.494669e+01	3.006616e+00	
8.958600e+25	2.765338e-01	7.390093e+00	4.828055e-01	1.525681e-03	-3.106652e+00	-1.405995e+00	-7.273246e+00	8.923418e+01	3.294438e+00	
9.880300e+04	
8.958600e+25	-2.666932e-01	4.901643e+00	4.373703e-01	8.243835e-02	-2.368360e+00	-6.824351e-02	-5.541038e+00	4.820243e+01	3.157768e+00	
8.958600e+25	-2.185177e-01	4.461900e+00	5.795474e-01	8.714573e-02	6.722741e-01	-3.067483e+00	6.703104e-01	4.186356e+01	3.116738e+00	
4.770036e+04	
8.958600e+25	-7.932768e-01	-3.954157e-02	1.069987e+02	2.228953e+00	-2.117219e+00	6.430827e-01	7.579957e+01	-3.492506e-02	-6.430549e-01	
1.898448e+30	3.619142e-01	3.476346e+00	5.046427e-01	5.170256e-04	1.063780e+00	5.300486e-03	4.093464e+00	2.878309e+01	3.096866e+00	
5.073478e+04	
1.791720e+26	-3.711088e-01	5.507836e+00	3.809376e-01	4.948870e-02	-1.126134e+00	-5.610623e-02	-4.306491e+00	5.741534e+01	3.150001e+00	
8.958600e+25	-2.850262e-01	4.734705e+00	6.095987e-01	9.027045e-02	1.941793e+00	3.117198e+00	2.082326e+00	4.576103e+01	-3.091062e+00	
1.068151e+05	
8.958600e+25	-2.967743e-01	6.645719e+00	5.338052e-01	5.901006e-02	-1.402222e+00	-2.493687e-01	1.322502e+00	7.609732e+01	3.081302e+00	
8.958600e+25	-3.326417e-01	7.084827e+00	4.558377e-01	6.391262e-02	1.145540e+00	-3.039362e+00	-4.603673e+00	8.376262e+01	3.324589e+00	
1.162298e+05	
1.791720e+26	-2.933132e-01	9.825893e+00	4.100197e-01	2.451488e-02	1.332874e+00	-2.786700e+00	1.454206e+00	1.368089e+02	3.034160e+00	
8.958600e+25	-2.446662e-01	8.849394e+00	5.927322e-01	6.323485e-02	-1.466354e+00	-2.668548e-01	-4.341600e+00	1.169302e+02	3.313282e+00	
1.492064e+05	
1.791720e+26	-2.144016e-01	6.090245e+00	5.887524e-01	1.033360e-01	-2.257310e+00	2.843601e-03	8.165110e-01	6.675881e+01	3.118974e+00	
1.791720e+26	-3.030242e-01	7.013297e+00	4.029556e-01	7.676941e-02	8.381223e-01	2.941478e+00	1.119976e+00	8.249730e+01	-2.914912e+00	
1.503307e+05	
8.958600e+25	7.254504e-02	8.830527e+00	4.459088e-01	6.423355e-02	3.059264e+00	-3.000512e+00	-2.840291e+00	1.165565e+02	3.245738e+00	
8.958600e+25	-3.621923e-03	8.283876e+00	5.546103e-01	5.363534e-02	4.569852e-01	-1.502408e-01	3.031580e+00	1.059026e+02	2.996860e+00	
1.614043e+05	
1.898538e+30	1.018695e-01	3.557856e+00	5.228627e-01	4.522524e-04	-3.019067e-01	-3.085109e+00	-6.528301e+00	2.980131e+01	3.141705e+00	
8.958600e+25	-1.711134e+00	-3.532812e-02	1.399314e+02	5.837139e-01	2.896325e+00	-2.702713e+00	-6.453446e+01	-2.949424e-02	5.844252e+00	
2.202289e+05	
2.687580e+26	-2.918898e-01	6.546602e+00	5.375707e-01	6.785333e-02	-1.650898e+00	-1.810598e-01	1.304123e+00	7.440125e+01	3.139627e+00	
8.958600e+25	-3.487792e-01	7.387275e+00	3.889239e-01	1.751814e-01	1.238290e+00	2.965422e+00	1.572852e+00	8.918315e+01	-2.894552e+00	
3.851559e+05	
1.791720e+26	2.200065e-01	7.285369e+00	6.688189e-01	1.133619e-01	-1.939132e+00	3.045859e+00	-1.878098e+00	8.734412e+01	-3.099695e+00	
2.687580e+26	2.899770e-01	9.057326e+00	3.468212e-01	4.815790e-02	1.022343e+00	2.657455e-01	4.161820e+00	1.210755e+02	-3.280569e+00	
4.357022e+05	
8.958600e+25	-1.507713e-01	7.389571e+00	6.347806e-01	1.609082e-02	-9.289920e-01	2.251923e-01	-3.788210e+00	8.922473e+01	-3.125057e+00	
8.958600e+25	-2.162455e-01	8.929369e+00	3.539208e-01	1.781333e-02	2.672237e+00	2.984318e+00	8.679260e+00	1.185189e+02	-3.202291e+00	
4.905041e+05	
1.791720e+26	-2.657589e-01	8.999734e+00	4.261587e-01	1.644803e-01	1.039100e+00	-3.072701e+00	-5.157863e+00	1.199226e+02	3.149301e+00	
1.791720e+26	-2.370313e-01	8.208017e+00	5.665340e-01	1.856642e-01	-1.960143e+00	-1.207295e-01	-5.065456e+00	1.044513e+02	3.194379e+00	
5.889123e+05	
1.791720e+26	-1.153675e-01	6.730463e+00	5.581397e-01	7.671633e-02	3.071931e+00	2.825588e+00	9.010189e+00	7.755751e+01	-3.151478e+00	
8.958600e+25	-8.157290e-02	7.615223e+00	4.018320e-01	1.252758e-01	-5.908114e-01	-3.443566e-02	-3.274657e+00	9.334270e+01	-2.909497e+00	
7.035058e+05	
8.958600e+25	-2.028072e-02	1.002451e+01	4.088215e-01	8.513154e-02	2.994347e+00	-2.927946e+00	3.032488e+00	1.409779e+02	3.060772e+00	
8.958600e+25	2.759494e-02	8.919949e+00	5.891946e-01	1.050729e-01	9.209906e-02	-1.991119e-01	-2.963644e+00	1.183314e+02	3.233124e+00	
7.807537e+05	
8.958600e+25	-2.098508e-01	7.509277e+00	4.991420e-01	1.058857e-01	9.348220e-01	2.903414e+00	8.119048e-01	9.140155e+01	-3.097123e+00	
8.958600e+25	-1.818870e-01	7.729755e+00	4.660652e-01	1.218485e-01	-2.566373e+00	3.005996e-01	5.557416e-01	9.545639e+01	-3.274019e+00	
