1.9311046733e+04	  2.078039e+02
1.9411103918e+04	  2.080354e+02
1.9511161103e+04	  2.079683e+02
1.9611218288e+04	  2.077629e+02
1.9711275473e+04	  2.078110e+02
1.9811332658e+04	  2.077692e+02
1.9911389844e+04	  2.079456e+02
2.0011447029e+04	  2.077913e+02
2.0111504214e+04	  2.077876e+02
2.0211561399e+04	  2.075636e+02
2.0311618584e+04	  2.076010e+02
2.0411675769e+04	  2.078154e+02
2.0511732954e+04	  2.078252e+02
2.0611790139e+04	  2.078246e+02
2.0711847324e+04	  2.079224e+02
2.0811904510e+04	  2.079645e+02
2.0911961695e+04	  2.088069e+02
2.1012018880e+04	  2.076581e+02
2.1112076065e+04	  2.078612e+02
2.1212133250e+04	  2.078164e+02
2.1312190435e+04	  2.192240e+02
2.1412247620e+04	  2.084894e+02
2.1512304805e+04	  2.079126e+02
2.1612361991e+04	  2.076642e+02
2.1712419176e+04	  2.079148e+02
2.1812476361e+04	  2.079170e+02
2.1912533546e+04	  2.075887e+02
2.2012590731e+04	  2.078126e+02
2.2112647916e+04	  2.076481e+02
2.2212705101e+04	  2.189485e+02
2.2312762286e+04	  2.077575e+02
2.2412819472e+04	  2.078763e+02
2.2512876657e+04	  2.227433e+02
2.2612933842e+04	  2.075946e+02
2.2712991027e+04	  2.077211e+02
2.2813048212e+04	  2.076025e+02
2.2913105397e+04	  2.075213e+02
2.3013162582e+04	  2.074076e+02
2.3113219768e+04	  2.078228e+02
2.3213276953e+04	  2.078061e+02
2.3313334138e+04	  2.080054e+02
2.3413391323e+04	  2.077689e+02
2.3513448508e+04	  2.078395e+02
2.3613505693e+04	  2.077049e+02
2.3713562878e+04	  2.078001e+02
2.3813620063e+04	  2.078154e+02
2.3913677249e+04	  2.077032e+02
2.4013734434e+04	  2.078367e+02
2.4113791619e+04	  2.081907e+02
2.4213848804e+04	  2.210150e+02
2.4313905989e+04	  2.210642e+02
2.4413963174e+04	  2.071299e+02
2.4514020359e+04	  2.206792e+02
2.4614077545e+04	  2.195788e+02
2.4714134730e+04	  2.076251e+02
2.4814191915e+04	  2.074676e+02
2.4914249100e+04	  2.076204e+02
2.5014306285e+04	  2.077676e+02
2.5114363470e+04	  2.077353e+02
2.5214420655e+04	  2.078884e+02
2.5314477840e+04	  2.078775e+02
2.5414535026e+04	  2.081876e+02
2.5514592211e+04	  2.077854e+02
2.5614649396e+04	  2.076845e+02
2.5714706581e+04	  2.080628e+02
2.5814763766e+04	  2.081411e+02
2.5914820951e+04	  2.202157e+02
2.6014878136e+04	  2.182159e+02
2.6114935321e+04	  2.077406e+02
